date,return_pct,balance
2025-04-25,0.624,1501484
2025-04-24,1.929,1492178
2025-04-23,1.248,1463937
2025-04-22,2.360,1445899
2025-04-21,-1.835,1412556
2025-04-17,0.430,1438961
2025-04-16,-1.624,1432794
2025-04-15,0.120,1456452
2025-04-14,0.918,1454700
2025-04-11,1.956,1441469
2025-04-10,-2.951,1413814
2025-04-09,8.935,1456802
2025-04-08,-1.240,1337311
2025-04-07,-0.891,1354101
2025-04-04,-6.091,1366281
2025-04-03,-4.108,1454896
2025-04-02,0.670,1517216
2025-04-01,0.273,1507124
2025-03-31,0.195,1503017
2025-03-28,-1.736,1500087
2025-03-27,-0.257,1526595
2025-03-26,-1.142,1530535
2025-03-25,0.228,1548212
2025-03-24,1.410,1544694
2025-03-21,-0.065,1523219
2025-03-20,-0.386,1524215
2025-03-19,0.905,1530117
2025-03-18,-0.861,1516393
2025-03-17,0.912,1529557
2025-03-14,2.128,1515735
2025-03-13,-1.280,1484151
2025-03-12,0.504,1503399
2025-03-11,-0.594,1495857
2025-03-10,-2.729,1504802
2025-03-07,0.734,1547015
2025-03-06,-1.728,1535744
2025-03-05,1.452,1562747
2025-03-04,-0.841,1540386
2025-03-03,-1.070,1553453
2025-02-28,1.226,1570250
2025-02-27,-1.527,1551225
2025-02-26,0.061,1575285
2025-02-25,-0.138,1574319
2025-02-24,-0.404,1576493
2025-02-21,-1.485,1582888
2025-02-20,-0.196,1606752
2025-02-19,-0.038,1609908
2025-02-18,0.323,1610513
2025-02-14,0.005,1605326
2025-02-13,1.062,1605243
2025-02-12,-0.087,1588376
2025-02-11,0.178,1589766
2025-02-10,0.672,1586934
2025-02-07,-0.902,1576349
2025-02-06,0.315,1590694
2025-02-05,0.566,1585704
2025-02-04,0.796,1576786
2025-02-03,-0.804,1564335
2025-01-31,-0.552,1577013
2025-01-30,0.710,1585764
2025-01-29,-0.324,1574589
2025-01-28,0.593,1579708
2025-01-27,-1.089,1570398
2025-01-24,-0.081,1587690
2025-01-23,0.608,1588981
2025-01-22,0.386,1579376
2025-01-21,1.180,1573304
2025-01-17,0.801,1554962
2025-01-16,0.018,1542608
2025-01-15,1.734,1542328
2025-01-14,0.129,1516033
2025-01-13,-0.014,1514084
2025-01-10,-1.395,1514294
2025-01-08,0.012,1535711
2025-01-07,-0.857,1535529
2025-01-06,0.496,1548797
2025-01-03,1.146,1541154
2025-01-02,-0.194,1523693
2024-12-31,-0.398,1526653
2024-12-30,-0.940,1532755
2024-12-27,-0.919,1547300
2024-12-26,0.182,1561649
2024-12-24,0.869,1558817
2024-12-23,0.664,1545381
2024-12-20,0.772,1535184
2024-12-19,-0.143,1523417
2024-12-18,-2.888,1525591
2024-12-17,-0.370,1570968
2024-12-16,0.216,1576810
2024-12-13,-0.119,1573412
2024-12-12,-0.647,1575280
2024-12-11,0.780,1585534
2024-12-10,-0.427,1573262
2024-12-09,-0.572,1580006
2024-12-06,0.171,1589090
2024-12-05,0.005,1586375
2024-12-04,0.580,1586292
2024-12-03,0.104,1577140
2024-12-02,0.253,1575497
2024-11-29,0.806,1571514
2024-11-27,-0.126,1558948
2024-11-26,0.181,1560913
2024-11-25,0.313,1558100
2024-11-22,0.434,1553238
2024-11-21,0.512,1546523
2024-11-20,-0.058,1538638
2024-11-19,0.291,1539530
2024-11-18,0.465,1535058
2024-11-15,-1.043,1527953
2024-11-14,-0.416,1544061
2024-11-13,-0.133,1550513
2024-11-12,-0.669,1552576
2024-11-11,0.230,1563027
2024-11-08,-0.020,1559433
2024-11-07,0.978,1559741
2024-11-06,1.538,1544637
2024-11-05,1.180,1521242
2024-11-04,-0.137,1503503
2024-11-01,0.402,1505566
2024-10-31,-1.626,1499533
2024-10-30,-0.364,1524323
2024-10-29,-0.001,1529898
2024-10-28,0.441,1529913
2024-10-25,-0.161,1523196
2024-10-24,0.326,1525650
2024-10-23,-0.998,1520689
2024-10-22,-0.159,1536019
2024-10-21,-0.437,1538473
2024-10-18,0.443,1545218
2024-10-17,0.056,1538404
2024-10-16,0.407,1537541
2024-10-15,-0.991,1531312
2024-10-14,0.634,1546643
2024-10-11,0.574,1536902
2024-10-10,-0.167,1528136
2024-10-09,0.531,1530687
2024-10-08,0.689,1522605
2024-10-07,-0.858,1512180
2024-10-04,0.838,1525268
2024-10-03,-0.380,1512599
2024-10-02,0.012,1518370
2024-10-01,-0.829,1518189
2024-09-30,0.184,1530887
2024-09-27,-0.306,1528072
2024-09-26,0.911,1532770
2024-09-25,-0.251,1518930
2024-09-24,0.314,1522750
2024-09-23,0.302,1517983
2024-09-20,-0.354,1513412
2024-09-19,1.731,1518793
2024-09-18,-0.268,1492950
2024-09-17,-0.164,1496965
2024-09-16,0.345,1499419
2024-09-13,0.511,1494261
2024-09-12,0.760,1486665
2024-09-11,0.981,1475457
2024-09-10,0.274,1461127
2024-09-09,1.068,1457141
2024-09-06,-1.626,1441737
2024-09-05,-0.353,1465560
2024-09-04,-0.193,1470746
2024-09-03,-2.057,1473590
2024-08-30,0.797,1504538
2024-08-29,0.064,1492647
2024-08-28,-0.476,1491686
2024-08-27,0.149,1498824
2024-08-26,-0.287,1496593
2024-08-23,1.524,1500901
2024-08-22,-0.904,1478373
2024-08-21,0.571,1491854
2024-08-20,-0.145,1483378
2024-08-19,1.001,1485539
2024-08-16,0.412,1470817
2024-08-15,1.500,1464780
2024-08-14,0.304,1443128
2024-08-13,1.738,1438749
2024-08-12,-0.091,1414169
2024-08-09,0.589,1415451
2024-08-08,2.124,1407169
2024-08-07,-0.410,1377902
2024-08-06,0.767,1383576
2024-08-05,-2.725,1373048
2024-08-02,-1.827,1411517
2024-08-01,-1.775,1437785
2024-07-31,1.563,1463762
2024-07-30,-0.285,1441229
2024-07-29,-0.035,1445342
2024-07-26,1.112,1445844
2024-07-25,-0.497,1429948
2024-07-24,-2.037,1437087
2024-07-23,-0.319,1466969
2024-07-22,1.065,1471668
2024-07-19,-0.706,1456162
2024-07-18,-0.898,1466523
2024-07-17,-1.110,1479812
2024-07-16,0.583,1496421
2024-07-15,0.006,1487748
2024-07-12,0.746,1487664
2024-07-11,-0.494,1476647
2024-07-10,1.056,1483983
2024-07-09,0.059,1468476
2024-07-08,-0.107,1467611
2024-07-05,0.607,1469187
2024-07-03,0.679,1460317
2024-07-02,0.520,1450471
2024-07-01,0.216,1442968
2024-06-28,-0.170,1439858
2024-06-27,0.026,1442312
2024-06-26,-0.055,1441935
2024-06-25,0.345,1442730
2024-06-24,0.026,1437765
2024-06-21,-0.333,1437388
2024-06-20,-0.163,1442185
2024-06-18,0.331,1444542
2024-06-17,0.606,1439772
2024-06-14,-0.293,1431096
2024-06-13,-0.218,1435308
2024-06-12,0.931,1438446
2024-06-11,-0.137,1425182
2024-06-10,0.223,1427139
2024-06-07,-0.421,1423956
2024-06-06,0.060,1429974
2024-06-05,1.047,1429116
2024-06-04,-0.021,1414312
2024-06-03,0.239,1414616
2024-05-31,0.746,1411239
2024-05-30,-0.132,1400793
2024-05-29,-1.040,1402646
2024-05-28,0.020,1417382
2024-05-24,0.694,1417105
2024-05-23,-0.691,1407335
2024-05-22,-0.484,1417132
2024-05-21,0.163,1424022
2024-05-20,0.033,1421711
2024-05-17,0.197,1421240
2024-05-16,-0.246,1418445
2024-05-15,1.143,1421945
2024-05-14,0.588,1405879
2024-05-13,-0.063,1397659
2024-05-10,0.166,1398544
2024-05-09,0.578,1396233
2024-05-08,-0.008,1388206
2024-05-07,0.104,1388316
2024-05-06,0.979,1386876
2024-05-03,1.213,1373424
2024-05-02,1.067,1356969
2024-05-01,-0.411,1342645
2024-04-30,-1.460,1348180
2024-04-29,0.304,1368149
2024-04-26,0.967,1363996
2024-04-25,-0.358,1350931
2024-04-24,-0.079,1355787
2024-04-23,1.118,1356866
2024-04-22,0.873,1341863
2024-04-19,-0.580,1330250
2024-04-18,-0.297,1338013
2024-04-17,-0.332,1341998
2024-04-16,-0.409,1346467
2024-04-15,-1.022,1352002
2024-04-12,-1.558,1365967
2024-04-11,0.688,1387585
2024-04-10,-1.106,1378104
2024-04-09,0.076,1393522
2024-04-08,0.110,1392469
2024-04-05,0.885,1390932
2024-04-04,-1.133,1378737
2024-04-03,0.299,1394544
2024-04-02,-0.693,1390391
2024-04-01,-0.284,1400093
2024-03-28,-0.001,1404079
2024-03-27,0.764,1404093
2024-03-26,-0.133,1393448
2024-03-25,-0.278,1395302
2024-03-22,-0.188,1399191
2024-03-21,0.318,1401821
2024-03-20,0.937,1397377
2024-03-19,0.491,1384405
2024-03-18,0.302,1377635
2024-03-15,-0.464,1373482
2024-03-14,-0.441,1379890
2024-03-13,-0.092,1386008
2024-03-12,1.051,1387281
2024-03-11,-0.290,1372856
2024-03-08,-0.533,1376842
2024-03-07,1.075,1384220
2024-03-06,0.748,1369503
2024-03-05,-0.779,1359341
2024-03-04,-0.121,1370014
2024-03-01,0.897,1371674
2024-02-29,0.407,1359476
2024-02-28,-0.315,1353965
2024-02-27,0.257,1358242
2024-02-26,-0.386,1354766
2024-02-23,0.106,1360013
2024-02-22,1.800,1358572
2024-02-21,0.064,1334549
2024-02-20,-0.312,1333690
2024-02-16,-0.369,1337870
2024-02-15,0.851,1342826
2024-02-14,1.066,1331499
2024-02-13,-1.501,1317457
2024-02-12,0.072,1337533
2024-02-09,0.487,1336577
2024-02-08,0.057,1330095
2024-02-07,0.571,1329333
2024-02-06,0.389,1321785
2024-02-05,-0.448,1316660
2024-02-02,0.515,1322586
2024-02-01,1.154,1315813
2024-01-31,-1.317,1300801
2024-01-30,-0.089,1318164
2024-01-29,0.769,1319340
2024-01-26,0.088,1309272
2024-01-25,0.393,1308121
2024-01-24,0.230,1302996
2024-01-23,0.126,1300003
2024-01-22,0.231,1298368
2024-01-19,1.043,1295375
2024-01-18,0.838,1282010
2024-01-17,-0.652,1271358
2024-01-16,-0.693,1279707
2024-01-12,0.082,1288638
2024-01-11,-0.008,1287584
2024-01-10,0.582,1287693
2024-01-09,-0.401,1280241
2024-01-08,1.321,1285391
2024-01-05,0.121,1268632
2024-01-04,-0.116,1267093
2024-01-03,-0.805,1268559
2024-01-02,-0.835,1278848
2023-12-29,-0.196,1289621
2023-12-28,-0.061,1292154
2023-12-27,0.285,1292942
2023-12-26,0.414,1289270
2023-12-22,0.203,1283950
2023-12-21,1.170,1281345
2023-12-20,-1.320,1266523
2023-12-19,0.693,1283464
2023-12-18,0.461,1274630
2023-12-15,-0.311,1268776
2023-12-14,0.523,1272731
2023-12-13,1.479,1266108
2023-12-12,0.262,1247657
2023-12-11,0.379,1244400
2023-12-08,0.357,1239700
2023-12-07,0.720,1235288
2023-12-06,-0.236,1226453
2023-12-05,-0.157,1229349
2023-12-04,-0.560,1231284
2023-12-01,0.766,1238220
2023-11-30,0.274,1228807
2023-11-29,0.015,1225453
2023-11-28,0.078,1225273
2023-11-27,-0.166,1224323
2023-11-24,0.227,1226354
2023-11-22,0.338,1223577
2023-11-21,-0.213,1219453
2023-11-20,0.609,1222061
2023-11-17,0.508,1214667
2023-11-16,-0.001,1208524
2023-11-15,0.158,1208535
2023-11-14,2.099,1206623
2023-11-13,0.032,1181821
2023-11-10,1.260,1181447
2023-11-09,-0.583,1166743
2023-11-08,0.024,1173583
2023-11-07,0.081,1173306
2023-11-06,-0.034,1172355
2023-11-03,1.001,1172751
2023-11-02,2.027,1161124
2023-11-01,1.032,1138051
2023-10-31,0.583,1126423
2023-10-30,1.234,1119893
2023-10-27,-0.494,1106245
2023-10-26,-1.020,1111738
2023-10-25,-1.294,1123195
2023-10-24,0.680,1137923
2023-10-23,-0.128,1130239
2023-10-20,-1.119,1131692
2023-10-19,-0.901,1144497
2023-10-18,-1.462,1154897
2023-10-17,-0.009,1172030
2023-10-16,0.969,1172138
2023-10-13,-0.578,1160894
2023-10-12,-0.769,1167639
2023-10-11,0.442,1176693
2023-10-10,0.819,1171509
2023-10-09,0.448,1161996
2023-10-06,1.151,1156813
2023-10-05,0.210,1143644
2023-10-04,0.584,1141250
2023-10-03,-1.315,1134622
2023-10-02,-0.550,1149737
2023-09-29,-0.291,1156098
2023-09-28,0.785,1159476
2023-09-27,-0.076,1150444
2023-09-26,-1.418,1151321
2023-09-25,0.181,1167880
2023-09-22,-0.158,1165774
2023-09-21,-1.678,1167613
2023-09-20,-0.733,1187540
2023-09-19,-0.146,1196307
2023-09-18,-0.081,1198050
2023-09-15,-0.876,1199024
2023-09-14,0.963,1209619
2023-09-13,0.031,1198085
2023-09-12,-0.489,1197711
2023-09-11,0.781,1203592
2023-09-08,0.023,1194270
2023-09-07,-0.290,1193993
2023-09-06,-0.608,1197468
2023-09-05,-0.557,1204792
2023-09-01,0.166,1211540
2023-08-31,-0.152,1209530
2023-08-30,0.390,1211370
2023-08-29,1.423,1206667
2023-08-28,0.765,1189742
2023-08-25,0.680,1180708
2023-08-24,-1.329,1172732
2023-08-23,1.063,1188525
2023-08-22,-0.295,1176026
2023-08-21,0.615,1179502
2023-08-18,-0.026,1172296
2023-08-17,-0.694,1172596
2023-08-16,-0.793,1180787
2023-08-15,-1.191,1190229
2023-08-14,0.239,1204580
2023-08-11,-0.241,1201704
2023-08-10,0.127,1204603
2023-08-09,-0.510,1203074
2023-08-08,-0.508,1209245
2023-08-07,0.854,1215416
2023-08-04,-0.240,1205130
2023-08-03,-0.303,1208028
2023-08-02,-1.572,1211697
2023-08-01,-0.491,1231054
2023-07-31,0.077,1237129
2023-07-28,0.958,1236178
2023-07-27,-0.618,1224448
2023-07-26,0.069,1232063
2023-07-25,0.258,1231209
2023-07-24,0.148,1228044
2023-07-21,0.054,1226227
2023-07-20,-0.602,1225565
2023-07-19,0.132,1232988
2023-07-18,0.795,1231364
2023-07-17,0.220,1221654
2023-07-14,-0.269,1218970
2023-07-13,1.154,1222254
2023-07-12,1.086,1208309
2023-07-11,0.754,1195325
2023-07-10,0.308,1186385
2023-07-07,0.081,1182738
2023-07-06,-1.120,1181787
2023-07-05,-0.514,1195178
2023-07-03,0.224,1201351
2023-06-30,1.087,1198667
2023-06-29,0.292,1185779
2023-06-28,0.015,1182324
2023-06-27,1.036,1182143
2023-06-26,-0.206,1170025
2023-06-23,-0.896,1172442
2023-06-22,-0.017,1183043
2023-06-21,-0.269,1183247
2023-06-20,-0.846,1186435
2023-06-16,-0.330,1196555
2023-06-15,1.233,1200514
2023-06-14,0.186,1185892
2023-06-13,0.753,1183688
2023-06-12,0.775,1174842
2023-06-09,0.115,1165804
2023-06-08,0.657,1164467
2023-06-07,-0.534,1156872
2023-06-06,0.427,1163083
2023-06-05,-0.305,1158136
2023-06-02,1.499,1161675
2023-06-01,1.205,1144523
2023-05-31,-0.771,1130898
2023-05-30,-0.326,1139681
2023-05-26,1.266,1143411
2023-05-25,0.423,1129118
2023-05-24,-0.942,1124361
2023-05-23,-1.196,1135052
2023-05-22,0.065,1148795
2023-05-19,0.049,1148043
2023-05-18,0.643,1147482
2023-05-17,0.953,1140150
2023-05-16,-0.863,1129384
2023-05-15,0.597,1139218
2023-05-12,-0.144,1132458
2023-05-11,-0.236,1134090
2023-05-10,0.243,1136771
2023-05-09,-0.411,1134016
2023-05-08,0.041,1138700
2023-05-05,1.755,1138234
2023-05-04,-0.485,1118598
2023-05-03,-0.432,1124045
2023-05-02,-1.087,1128920
2023-05-01,-0.101,1141329
2023-04-28,0.511,1142484
2023-04-27,1.767,1136677
2023-04-26,-0.324,1116945
2023-04-25,-1.568,1120580
2023-04-24,0.116,1138427
2023-04-21,0.209,1137102
2023-04-20,-0.394,1134729
2023-04-19,-0.151,1139222
2023-04-18,0.259,1140950
2023-04-17,0.142,1138004
2023-04-14,-0.235,1136393
2023-04-13,1.340,1139075
2023-04-12,-0.086,1124015
2023-04-11,0.126,1124979
2023-04-10,0.093,1123559
2023-04-06,0.357,1122521
2023-04-05,-0.434,1118525
2023-04-04,-0.382,1123401
2023-04-03,0.466,1127704
2023-03-31,1.221,1122468
2023-03-30,0.727,1108933
2023-03-29,1.351,1100930
2023-03-28,-0.080,1086250
2023-03-27,0.475,1087119
2023-03-24,0.291,1081978
2023-03-23,0.158,1078840
2023-03-22,-1.295,1077133
2023-03-21,1.427,1091263
2023-03-20,1.093,1075914
2023-03-17,-1.179,1064285
2023-03-16,1.665,1076983
2023-03-15,-1.404,1059344
2023-03-14,1.523,1074428
2023-03-13,-0.289,1058315
2023-03-10,-1.419,1061378
2023-03-09,-1.571,1076653
2023-03-08,0.235,1093837
2023-03-07,-1.584,1091271
2023-03-06,-0.044,1108837
2023-03-03,1.563,1109324
2023-03-02,0.570,1092256
2023-03-01,-0.133,1086065
2023-02-28,-0.333,1087507
2023-02-27,0.624,1091143
2023-02-24,-1.321,1084379
2023-02-23,0.479,1098892
2023-02-22,-0.227,1093655
2023-02-21,-1.712,1096146
2023-02-17,-0.240,1115240
2023-02-16,-1.090,1117922
2023-02-15,0.143,1130242
2023-02-14,0.126,1128631
2023-02-13,1.112,1127210
2023-02-10,0.008,1114816
2023-02-09,-0.605,1114731
2023-02-08,-0.945,1121517
2023-02-07,1.150,1132215
2023-02-06,-0.737,1119344
2023-02-03,-1.056,1127656
2023-02-02,1.005,1139691
2023-02-01,1.050,1128346
2023-01-31,1.193,1116619
2023-01-30,-1.130,1103460
2023-01-27,0.145,1116067
2023-01-26,0.828,1114456
2023-01-25,0.198,1105305
2023-01-24,-0.096,1103120
2023-01-23,0.994,1104181
2023-01-20,1.604,1093311
2023-01-19,-0.635,1076047
2023-01-18,-1.151,1082929
2023-01-17,-0.010,1095538
2023-01-13,0.445,1095643
2023-01-12,0.775,1090786
2023-01-11,1.086,1082398
2023-01-10,0.546,1070764
2023-01-09,0.116,1064952
2023-01-06,2.359,1063722
2023-01-05,-1.172,1039202
2023-01-04,0.980,1051525
2023-01-03,-0.138,1041322
2022-12-30,-0.447,1042764
2022-12-29,1.733,1047450
2022-12-28,-1.201,1029611
2022-12-27,-0.239,1042125
2022-12-23,0.504,1044617
2022-12-22,-1.243,1039377
2022-12-21,1.378,1052464
2022-12-20,0.248,1038156
2022-12-19,-0.715,1035588
2022-12-16,-1.051,1043044
2022-12-15,-2.560,1054127
2022-12-14,-0.466,1081820
2022-12-13,1.011,1086889
2022-12-12,1.013,1076008
2022-12-09,-0.514,1065214
2022-12-08,0.721,1070721
2022-12-07,-0.126,1063055
2022-12-06,-1.163,1064392
2022-12-05,-1.782,1076912
2022-12-02,-0.113,1096446
2022-12-01,0.328,1097689
2022-11-30,2.695,1094098
2022-11-29,-0.090,1065390
2022-11-28,-1.481,1066348
2022-11-25,0.131,1082376
2022-11-23,0.768,1080965
2022-11-22,1.424,1072729
2022-11-21,-0.598,1057669
2022-11-18,0.375,1064030
2022-11-17,-0.260,1060059
2022-11-16,-0.648,1062818
2022-11-15,0.866,1069747
2022-11-14,-1.001,1060563
2022-11-11,1.371,1071284
2022-11-10,5.517,1056792
2022-11-09,-1.895,1001539
2022-11-08,0.719,1020886
2022-11-07,0.762,1013597
2022-11-04,2.096,1005928
2022-11-03,-0.982,985273
2022-11-02,-2.300,995046
2022-11-01,0.018,1018470
2022-10-31,-0.795,1018290
2022-10-28,1.910,1026452
2022-10-27,-0.516,1007218
2022-10-26,-0.244,1012442
2022-10-25,1.893,1014916
2022-10-24,0.757,996060
2022-10-21,2.154,988581
2022-10-20,-0.653,967733
2022-10-19,-0.850,974095
2022-10-18,1.072,982447
2022-10-17,2.570,972027
2022-10-14,-2.298,947671
2022-10-13,2.576,969960
2022-10-12,-0.311,945604
2022-10-11,-0.853,948552
2022-10-10,-0.631,956715
2022-10-07,-2.535,962791
2022-10-06,-1.233,987831
2022-10-05,-0.379,1000166
2022-10-04,3.407,1003968
2022-10-03,2.450,970887
2022-09-30,-1.207,947667
2022-09-29,-1.730,959244
2022-09-28,2.051,976130
