date,return_pct,balance
2025-12-10,1.633,258678
2025-12-09,4.669,254521
2025-12-08,-0.451,243168
2025-12-05,2.301,244270
2025-12-04,-2.466,238776
2025-12-03,-0.111,244814
2025-12-02,1.163,245086
2025-12-01,2.560,242267
2025-11-28,5.808,236220
2025-11-26,3.709,223254
2025-11-25,0.088,215270
2025-11-24,2.938,215081
2025-11-21,-1.047,208942
2025-11-20,-1.440,211152
2025-11-19,0.761,214238
2025-11-18,1.388,212619
2025-11-17,-1.064,209710
2025-11-14,-3.077,211965
2025-11-13,-1.861,218694
2025-11-12,4.028,222840
2025-11-11,1.443,214212
2025-11-10,4.260,211165
2025-11-07,0.852,202537
2025-11-06,-0.227,200827
2025-11-05,2.131,201284
2025-11-04,-2.329,197084
2025-11-03,-0.566,201783
2025-10-31,-0.742,202932
2025-10-30,2.570,204449
2025-10-29,1.243,199327
2025-10-28,0.710,196880
2025-10-27,-3.612,195493
2025-10-24,-0.428,202820
2025-10-23,0.686,203692
2025-10-22,0.208,202304
2025-10-21,-8.234,201885
2025-10-20,1.556,219999
2025-10-17,-4.432,216630
2025-10-16,1.740,226675
2025-10-15,3.271,222798
2025-10-14,-0.971,215741
2025-10-13,4.030,217857
2025-10-10,1.612,209417
2025-10-09,0.339,206094
2025-10-08,2.698,205399
2025-10-07,-1.519,200002
2025-10-06,1.243,203086
2025-10-03,2.330,200593
2025-10-02,-0.884,196026
2025-10-01,1.276,197773
2025-09-30,-0.304,195281
2025-09-29,1.531,195876
2025-09-26,2.025,192923
2025-09-25,3.041,189094
2025-09-24,-0.348,183514
2025-09-23,-0.198,184155
2025-09-22,2.563,184520
2025-09-19,2.766,179908
2025-09-18,0.531,175066
2025-09-17,-2.096,174141
2025-09-16,-0.411,177870
2025-09-15,1.097,178604
2025-09-12,1.457,176665
2025-09-11,1.018,174127
2025-09-10,0.621,172373
2025-09-09,-0.878,171310
2025-09-08,0.808,172827
2025-09-05,0.760,171441
2025-09-04,-1.096,170148
2025-09-03,0.513,172033
2025-09-02,2.655,171155
2025-08-29,1.888,166729
2025-08-28,1.517,163639
2025-08-27,-0.084,161194
2025-08-26,0.002,161329
2025-08-25,-0.904,161326
2025-08-22,2.111,162797
2025-08-21,0.525,159431
2025-08-20,1.655,158598
2025-08-19,-1.966,156016
2025-08-18,0.147,159145
2025-08-15,0.002,158911
2025-08-14,-1.427,158908
2025-08-13,1.717,161208
2025-08-12,0.675,158487
2025-08-11,-2.005,157425
2025-08-08,0.347,160646
2025-08-07,1.196,160090
2025-08-06,0.002,158198
2025-08-05,1.091,158195
2025-08-04,1.163,156488
2025-08-01,0.812,154689
2025-07-31,-0.565,153443
2025-07-30,-3.316,154315
2025-07-29,0.060,159607
2025-07-28,-0.056,159512
2025-07-25,-2.337,159601
2025-07-24,-0.558,163419
2025-07-23,-0.082,164337
2025-07-22,1.049,164472
2025-07-21,2.140,162765
2025-07-18,-0.113,159355
2025-07-17,0.699,159536
2025-07-16,0.440,158428
2025-07-15,-1.066,157734
2025-07-14,-1.140,159434
2025-07-11,3.795,161272
2025-07-10,2.275,155377
2025-07-09,-0.869,151921
2025-07-08,-0.417,153253
2025-07-07,-0.237,153894
2025-07-03,0.814,154259
2025-07-02,1.560,153014
2025-07-01,-0.242,150663
2025-06-30,0.584,151028
2025-06-27,-2.158,150151
2025-06-26,1.002,153462
2025-06-25,1.229,151940
2025-06-24,-1.060,150096
2025-06-23,0.735,151704
2025-06-20,-1.651,150596
2025-06-18,-1.391,153124
2025-06-17,2.152,155284
2025-06-16,0.184,152014
2025-06-13,-0.270,151735
2025-06-12,0.336,152146
2025-06-11,-0.841,151636
2025-06-10,-0.477,152922
2025-06-09,2.143,153655
2025-06-06,0.742,150431
2025-06-05,3.544,149324
2025-06-04,-0.316,144213
2025-06-03,-0.473,144670
2025-06-02,5.302,145358
2025-05-30,-0.988,138039
2025-05-29,1.069,139416
2025-05-28,-0.825,137941
2025-05-27,-0.721,139089
2025-05-23,1.401,140098
2025-05-22,-1.571,138163
2025-05-21,1.263,140369
2025-05-20,2.415,138618
2025-05-19,0.412,135349
2025-05-16,-1.045,134794
2025-05-15,1.233,136217
2025-05-14,-2.270,134559
2025-05-13,1.014,137684
2025-05-12,-0.568,136301
2025-05-09,1.156,137081
2025-05-08,-0.100,135514
2025-05-07,-2.414,135649
2025-05-06,2.512,139004
2025-05-05,1.238,135598
2025-05-02,-0.917,133939
2025-05-01,-0.707,135178
2025-04-30,-0.769,136142
2025-04-29,-1.190,137197
2025-04-28,0.468,138850
2025-04-25,-1.667,138203
2025-04-24,0.002,140546
2025-04-23,3.595,140543
2025-04-22,-0.971,135666
2025-04-21,0.814,136996
2025-04-17,-0.704,135890
2025-04-16,1.192,136853
2025-04-15,0.104,135241
2025-04-14,0.653,135100
2025-04-11,3.220,134224
2025-04-10,0.786,130037
2025-04-09,3.392,129023
2025-04-08,0.002,124790
2025-04-07,0.224,124788
2025-04-04,-6.263,124509
2025-04-03,-6.077,132829
2025-04-02,0.426,141423
2025-04-01,-1.160,140823
2025-03-31,-0.030,142475
2025-03-28,-1.020,142518
2025-03-27,2.590,143987
2025-03-26,-0.162,140352
2025-03-25,2.071,140579
2025-03-24,-0.198,137726
2025-03-21,-1.572,137999
2025-03-20,-0.811,140203
2025-03-19,-0.322,141349
2025-03-18,0.132,141806
2025-03-17,0.328,141620
2025-03-14,-0.096,141157
2025-03-13,1.723,141292
2025-03-12,0.870,138899
2025-03-11,2.922,137702
2025-03-10,-1.620,133792
2025-03-07,-0.335,135996
2025-03-06,-0.267,136453
2025-03-05,2.657,136818
2025-03-04,0.872,133276
2025-03-03,1.556,132125
2025-02-28,-0.315,130100
2025-02-27,-1.864,130511
2025-02-26,0.384,132990
2025-02-25,-2.070,132482
2025-02-24,-0.505,135282
2025-02-21,-1.200,135969
2025-02-20,0.472,137620
2025-02-19,-0.332,136974
2025-02-18,2.049,137431
2025-02-14,-0.507,134671
2025-02-13,0.411,135358
2025-02-12,1.174,134804
2025-02-11,-0.683,133239
2025-02-10,0.588,134155
2025-02-07,-1.189,133372
2025-02-06,0.104,134977
2025-02-05,0.447,134837
2025-02-04,1.920,134237
2025-02-03,0.563,131707
2025-01-31,-0.729,130970
2025-01-30,2.573,131932
2025-01-29,1.341,128622
2025-01-28,0.621,126920
2025-01-27,-1.610,126136
2025-01-24,0.506,128201
2025-01-23,-0.996,127555
2025-01-22,0.038,128839
2025-01-21,1.559,128790
2025-01-17,-1.532,126813
2025-01-16,0.288,128785
2025-01-15,2.796,128415
2025-01-14,0.892,124922
2025-01-13,-2.352,123818
2025-01-10,0.768,126800
2025-01-08,0.258,125833
2025-01-07,0.332,125509
2025-01-06,0.966,125094
2025-01-03,0.188,123897
2025-01-02,2.281,123665
2024-12-31,-0.376,120907
2024-12-30,-1.231,121364
2024-12-27,-1.398,122877
2024-12-26,0.446,124619
2024-12-24,0.113,124066
2024-12-23,0.262,123926
2024-12-20,1.510,123602
2024-12-19,-1.227,121763
2024-12-18,-3.450,123276
2024-12-17,0.038,127681
2024-12-16,0.182,127632
2024-12-13,-1.594,127400
2024-12-12,-2.891,129463
2024-12-11,0.174,133317
2024-12-10,0.036,133085
2024-12-09,2.586,133036
2024-12-06,-1.083,129683
2024-12-05,0.107,131103
2024-12-04,0.886,130963
2024-12-03,1.765,129813
2024-12-02,-0.464,127561
2024-11-29,1.714,128155
2024-11-27,-1.257,125995
2024-11-26,0.617,127599
2024-11-25,-2.948,126817
2024-11-22,1.536,130669
2024-11-21,-0.212,128693
2024-11-20,-1.402,128966
2024-11-19,0.425,130799
2024-11-18,2.940,130246
2024-11-15,-0.861,126526
2024-11-14,0.726,127625
2024-11-13,-1.637,126705
2024-11-12,0.360,128813
2024-11-11,-1.789,128352
2024-11-08,-2.162,130689
2024-11-07,2.394,133577
2024-11-06,-4.435,130455
2024-11-05,0.407,136509
2024-11-04,0.307,135955
2024-11-01,-0.904,135540
2024-10-31,-3.244,136776
2024-10-30,-1.846,141361
2024-10-29,2.150,144020
2024-10-28,0.328,140989
2024-10-25,-0.194,140527
2024-10-24,-0.063,140800
2024-10-23,-3.243,140889
2024-10-22,2.887,145611
2024-10-21,0.687,141525
2024-10-18,6.059,140559
2024-10-17,-0.067,132529
2024-10-16,0.699,132618
2024-10-15,0.598,131698
2024-10-14,-0.901,130915
2024-10-11,1.482,132105
2024-10-10,1.868,130176
2024-10-09,-0.534,127788
2024-10-08,-3.178,128474
2024-10-07,-1.463,132691
2024-10-04,0.447,134660
2024-10-03,0.795,134062
2024-10-02,1.472,133004
2024-10-01,0.600,131075
2024-09-30,-1.557,130293
2024-09-27,-1.365,132354
2024-09-26,0.690,134186
2024-09-25,-1.087,133266
2024-09-24,5.006,134731
2024-09-23,-1.512,128308
2024-09-20,1.141,130278
2024-09-19,3.122,128808
2024-09-18,-2.573,124907
2024-09-17,-0.390,128206
2024-09-16,0.180,128708
2024-09-13,2.752,128476
2024-09-12,4.405,125035
2024-09-11,0.696,119760
2024-09-10,0.350,118932
2024-09-09,1.454,118517
2024-09-06,-2.857,116819
2024-09-05,2.144,120255
2024-09-04,0.393,117731
2024-09-03,-2.920,117270
2024-08-30,-1.714,120798
2024-08-29,0.452,122904
2024-08-28,-2.447,122352
2024-08-27,0.148,125420
2024-08-26,0.443,125235
2024-08-23,3.071,124682
2024-08-22,-2.076,120967
2024-08-21,0.300,123531
2024-08-20,0.151,123162
2024-08-19,1.515,122976
2024-08-16,2.206,121140
2024-08-15,2.907,118526
2024-08-14,-1.139,115178
2024-08-13,-0.273,116504
2024-08-12,1.962,116823
2024-08-09,-0.038,114575
2024-08-08,2.797,114618
2024-08-07,-1.256,111500
2024-08-06,-0.883,112918
2024-08-05,-4.530,113924
2024-08-02,0.040,119329
2024-08-01,-1.362,119281
2024-07-31,2.170,120928
2024-07-30,1.535,118360
2024-07-29,-0.155,116571
2024-07-26,0.277,116752
2024-07-25,-3.857,116428
2024-07-24,-0.935,121100
2024-07-23,0.190,122243
2024-07-22,-0.223,122011
2024-07-19,-1.873,122284
2024-07-18,-1.697,124618
2024-07-17,-3.284,126768
2024-07-16,2.071,131072
2024-07-15,-0.318,128413
2024-07-12,-1.951,128822
2024-07-11,1.849,131385
2024-07-10,0.144,129001
2024-07-09,-0.034,128815
2024-07-08,-1.227,128858
2024-07-05,2.301,130459
2024-07-03,3.228,127525
2024-07-02,0.449,123537
2024-07-01,1.056,122985
2024-06-28,0.456,121700
2024-06-27,0.534,121148
2024-06-26,-0.339,120504
2024-06-25,-2.220,120914
2024-06-24,0.076,123660
2024-06-21,-3.641,123566
2024-06-20,3.860,128234
2024-06-18,0.151,123469
2024-06-17,-0.331,123283
2024-06-14,2.196,123693
2024-06-13,-2.218,121035
2024-06-12,1.200,123780
2024-06-11,-1.510,122312
2024-06-10,1.689,124187
2024-06-07,-6.517,122124
2024-06-06,4.126,130638
2024-06-05,1.408,125462
2024-06-04,-3.117,123719
2024-06-03,0.470,127700
2024-05-31,-2.320,127103
2024-05-30,-2.569,130122
2024-05-29,-0.237,133553
2024-05-28,5.409,133871
2024-05-24,0.692,127001
2024-05-23,-2.372,126129
2024-05-22,-3.585,129193
2024-05-21,1.003,133998
2024-05-20,0.662,132667
2024-05-17,6.395,131795
2024-05-16,-0.219,123873
2024-05-15,3.791,124145
2024-05-14,1.281,119611
2024-05-13,0.118,118098
2024-05-10,-0.346,117958
2024-05-09,3.649,118368
2024-05-08,0.122,114201
2024-05-07,-0.596,114061
2024-05-06,3.511,114745
2024-05-03,-0.573,110853
2024-05-02,0.373,111491
2024-05-01,0.917,111077
2024-04-30,-3.139,110068
2024-04-29,-0.239,113636
2024-04-26,-0.676,113908
2024-04-25,0.645,114684
2024-04-24,-0.358,113949
2024-04-23,0.243,114359
2024-04-22,-4.845,114082
2024-04-19,1.317,119891
2024-04-18,0.041,118333
2024-04-17,0.196,118285
2024-04-16,-2.308,118054
2024-04-15,3.045,120842
2024-04-12,-1.459,117271
2024-04-11,2.202,119007
2024-04-10,-1.048,116443
2024-04-09,1.262,117676
2024-04-08,1.480,116210
2024-04-05,2.207,114514
2024-04-04,-0.968,112042
2024-04-03,3.735,113137
2024-04-02,4.289,109064
2024-04-01,0.486,104578
2024-03-28,1.068,104073
2024-03-27,0.763,102973
2024-03-26,-1.061,102194
2024-03-25,0.091,103289
2024-03-22,-0.395,103196
2024-03-21,-2.746,103605
2024-03-20,2.196,106531
2024-03-19,-0.522,104242
2024-03-18,-0.519,104788
2024-03-15,1.322,105335
2024-03-14,-0.261,103961
2024-03-13,3.171,104233
2024-03-12,-1.161,101030
2024-03-11,0.542,102217
2024-03-08,-0.043,101666
2024-03-07,0.635,101710
2024-03-06,1.986,101068
2024-03-05,-0.867,99099
2024-03-04,3.261,99966
2024-03-01,2.125,96809
2024-02-29,0.878,94795
2024-02-28,-0.095,93970
2024-02-27,-0.240,94060
2024-02-26,-1.761,94286
2024-02-23,0.819,95976
2024-02-22,-0.666,95197
2024-02-21,-0.520,95835
2024-02-20,-1.494,96336
2024-02-16,2.151,97797
2024-02-15,2.448,95738
2024-02-14,1.190,93450
2024-02-13,-2.696,92351
2024-02-12,0.389,94909
2024-02-09,0.147,94542
2024-02-08,1.576,94403
2024-02-07,-0.876,92938
2024-02-06,0.197,93759
2024-02-05,-1.347,93574
2024-02-02,-2.167,94852
2024-02-01,1.437,96953
2024-01-31,-1.319,95580
2024-01-30,-0.092,96858
2024-01-29,1.680,96947
2024-01-26,-0.380,95346
2024-01-25,1.113,95710
2024-01-24,0.879,94656
2024-01-23,1.535,93832
2024-01-22,-2.175,92413
2024-01-19,-0.671,94468
2024-01-18,0.777,95106
2024-01-17,-1.477,94373
2024-01-16,-1.083,95788
2024-01-12,1.779,96837
2024-01-11,-0.571,95144
2024-01-10,-0.284,95691
2024-01-09,-0.613,95963
2024-01-08,-0.375,96555
2024-01-05,0.619,96919
2024-01-04,0.097,96323
2024-01-03,-2.723,96229
2024-01-02,-0.595,98923
2023-12-29,-0.953,99515
2023-12-28,-1.078,100473
2023-12-27,0.137,101567
2023-12-26,0.364,101428
2023-12-22,-0.850,101061
2023-12-21,1.227,101927
2023-12-20,0.047,100691
2023-12-19,1.057,100644
2023-12-18,-0.135,99591
2023-12-15,-1.443,99726
2023-12-14,1.748,101186
2023-12-13,4.465,99448
2023-12-12,-0.333,95198
2023-12-11,-0.898,95516
2023-12-08,-3.165,96382
2023-12-07,-0.636,99531
2023-12-06,-0.857,100169
2023-12-05,-1.512,101035
2023-12-04,-3.727,102586
2023-12-01,0.867,106557
2023-11-30,1.095,105642
2023-11-29,-0.173,104498
2023-11-28,1.598,104678
2023-11-27,1.304,103032
2023-11-24,2.771,101706
2023-11-22,-0.457,98964
2023-11-21,1.352,99418
2023-11-20,-1.239,98092
2023-11-17,-0.044,99323
2023-11-16,1.447,99367
2023-11-15,1.325,97949
2023-11-14,3.624,96669
2023-11-13,0.444,93288
2023-11-10,-1.690,92875
2023-11-09,0.196,94471
2023-11-08,-0.384,94287
2023-11-07,-1.658,94650
2023-11-06,-0.658,96246
2023-11-03,1.679,96884
2023-11-02,-0.475,95284
2023-11-01,-0.046,95738
2023-10-31,-1.685,95782
2023-10-30,0.757,97424
2023-10-27,1.585,96691
2023-10-26,-0.428,95183
2023-10-25,-0.379,95592
2023-10-24,-0.141,95955
2023-10-23,-1.634,96090
2023-10-20,1.376,97686
2023-10-19,0.766,96360
2023-10-18,0.145,95628
2023-10-17,1.163,95489
2023-10-16,-0.479,94392
2023-10-13,4.110,94846
2023-10-12,-1.088,91102
2023-10-11,1.003,92104
2023-10-10,-0.397,91190
2023-10-09,1.675,91553
2023-10-06,2.495,90045
2023-10-05,-0.309,87853
2023-10-04,-0.667,88125
2023-10-03,0.105,88716
2023-10-02,-4.521,88623
2023-09-29,-1.927,92820
2023-09-28,0.195,94643
2023-09-27,-1.238,94459
2023-09-26,-1.130,95643
2023-09-25,-1.759,96737
2023-09-22,0.655,98469
2023-09-21,0.471,97828
2023-09-20,0.331,97370
2023-09-19,-0.139,97048
2023-09-18,0.902,97183
2023-09-15,1.835,96314
2023-09-14,-0.954,94579
2023-09-13,-0.945,95489
2023-09-12,-0.140,96400
2023-09-11,0.716,96535
2023-09-08,-0.188,95849
2023-09-07,-0.893,96029
2023-09-06,-1.619,96894
2023-09-05,-2.614,98489
2023-09-01,-0.981,101133
2023-08-31,-0.796,102134
2023-08-30,-0.614,102953
2023-08-29,2.207,103590
2023-08-28,0.002,101353
2023-08-25,0.499,101351
2023-08-24,-0.806,100847
2023-08-23,3.870,101666
2023-08-22,0.470,97878
2023-08-21,2.350,97420
2023-08-18,0.339,95184
2023-08-17,1.169,94862
2023-08-16,-0.530,93766
2023-08-15,-0.239,94266
2023-08-14,-0.383,94492
2023-08-11,-0.142,94855
2023-08-10,0.146,94990
2023-08-09,-0.476,94851
2023-08-08,-1.460,95305
2023-08-07,-2.076,96717
2023-08-04,0.141,98767
2023-08-03,-0.550,98628
2023-08-02,-2.421,99173
2023-08-01,-1.761,101634
2023-07-31,1.660,103455
2023-07-28,0.952,101766
2023-07-27,-3.490,100807
2023-07-26,1.284,104452
2023-07-25,1.301,103128
2023-07-24,-1.061,101804
2023-07-21,-0.483,102896
2023-07-20,-1.816,103395
2023-07-19,0.480,105308
2023-07-18,0.880,104804
2023-07-17,-0.304,103891
2023-07-14,0.353,104208
2023-07-13,2.846,103841
2023-07-12,4.483,100967
2023-07-11,-0.186,96635
2023-07-10,0.285,96815
2023-07-07,1.682,96540
2023-07-06,-1.790,94943
2023-07-05,0.954,96673
2023-07-03,0.576,95759
2023-06-30,0.822,95211
2023-06-29,-0.574,94434
2023-06-28,-0.665,94979
2023-06-27,0.385,95615
2023-06-26,1.557,95249
2023-06-23,0.246,93788
2023-06-22,-1.486,93559
2023-06-21,-1.974,94969
2023-06-20,-4.146,96881
2023-06-16,1.096,101072
2023-06-15,-0.135,99976
2023-06-14,1.060,100111
2023-06-13,-1.538,99061
2023-06-12,-0.851,100608
2023-06-09,-0.133,101472
2023-06-08,3.675,101607
2023-06-07,-0.645,98005
2023-06-06,0.048,98641
2023-06-05,-0.229,98594
2023-06-02,-1.183,98819
2023-06-01,1.575,100002
2023-05-31,1.457,98451
2023-05-30,-0.372,97037
2023-05-26,2.495,97399
2023-05-25,-1.416,95029
2023-05-24,-1.625,96393
2023-05-23,-0.736,97986
2023-05-22,-0.867,98713
2023-05-19,1.393,99576
2023-05-18,-1.190,98208
2023-05-17,0.048,99390
2023-05-16,-1.310,99342
2023-05-15,0.365,100661
2023-05-12,-0.809,100295
2023-05-11,-4.760,101113
2023-05-10,-0.722,106166
2023-05-09,-0.041,106938
2023-05-08,-0.337,106982
2023-05-05,-1.544,107344
2023-05-04,2.179,109027
2023-05-03,0.345,106702
2023-05-02,2.012,106336
2023-05-01,-0.476,104239
2023-04-28,0.483,104738
2023-04-27,0.265,104235
2023-04-26,-0.694,103959
2023-04-25,-0.388,104686
2023-04-24,0.437,105094
2023-04-21,-0.818,104636
2023-04-20,-0.256,105499
2023-04-19,0.348,105770
2023-04-18,0.567,105404
2023-04-17,-1.242,104810
2023-04-14,-1.809,106128
2023-04-13,1.325,108084
2023-04-12,1.695,106670
2023-04-11,0.701,104893
2023-04-10,-0.042,104162
2023-04-06,-0.216,104206
2023-04-05,-0.129,104431
2023-04-04,4.127,104566
2023-04-03,-0.269,100421
2023-03-31,0.822,100692
2023-03-30,2.334,99871
2023-03-29,0.049,97593
2023-03-28,0.992,97546
2023-03-27,0.002,96588
2023-03-24,-0.280,96586
2023-03-23,0.855,96857
2023-03-22,2.728,96036
2023-03-21,-0.723,93485
2023-03-20,0.293,94166
2023-03-17,3.566,93891
2023-03-16,-0.398,90658
2023-03-15,0.555,91020
2023-03-14,-0.548,90518
2023-03-13,6.047,91017
2023-03-10,2.280,85827
2023-03-09,0.219,83914
2023-03-08,-0.269,83731
2023-03-07,-4.501,83957
2023-03-06,-1.174,87914
2023-03-03,1.613,88958
2023-03-02,-0.257,87546
2023-03-01,0.366,87772
2023-02-28,1.534,87452
2023-02-27,-0.836,86130
2023-02-24,-2.749,86857
2023-02-23,-0.606,89312
2023-02-22,-1.592,89856
2023-02-21,0.302,91310
2023-02-17,0.859,91035
2023-02-16,-0.249,90260
2023-02-15,-1.141,90486
2023-02-14,-0.394,91530
2023-02-13,-0.196,91892
2023-02-10,0.299,92072
2023-02-09,-1.463,91798
2023-02-08,0.493,93161
2023-02-07,-0.486,92704
2023-02-06,-0.436,93157
2023-02-03,-4.634,93564
2023-02-02,-2.308,98111
2023-02-01,1.147,100429
2023-01-31,0.787,99290
2023-01-30,-0.090,98514
2023-01-27,-1.408,98603
2023-01-26,0.093,100011
2023-01-25,0.967,99918
2023-01-24,0.836,98961
2023-01-23,-1.996,98141
2023-01-20,0.275,100140
2023-01-19,1.810,99865
2023-01-18,-1.997,98089
2023-01-17,-1.431,100088
2023-01-13,2.059,101541
2023-01-12,1.533,99493
2023-01-11,-0.826,97991
2023-01-10,-0.044,98807
2023-01-09,-0.819,98851
2023-01-06,2.480,99667
2023-01-05,-2.282,97256
2023-01-04,-0.724,99527
2023-01-03,0.138,100252
2022-12-30,0.230,100114
2022-12-29,1.715,99885
2022-12-28,-2.305,98201
2022-12-27,1.192,100517
2022-12-23,0.740,99333
2022-12-22,-1.720,98604
2022-12-21,-0.718,100329
2022-12-20,5.258,101055
2022-12-19,-1.168,96007
2022-12-16,0.614,97141
2022-12-15,-3.409,96549
2022-12-14,0.735,99956
2022-12-13,1.726,99227
2022-12-12,-0.462,97543
2022-12-09,1.652,97995
2022-12-08,1.388,96403
2022-12-07,2.350,95083
2022-12-06,0.002,92899
2022-12-05,-3.991,92897
2022-12-02,1.480,96759
2022-12-01,2.694,95348
2022-11-30,4.450,92846
2022-11-29,1.560,88891
2022-11-28,-2.331,87526
2022-11-25,-0.452,89615
2022-11-23,1.958,90022
2022-11-22,1.200,88293
2022-11-21,-0.258,87246
2022-11-18,-0.205,87472
2022-11-17,-2.278,87652
2022-11-16,-0.702,89695
2022-11-15,-1.777,90329
2022-11-14,1.456,91963
2022-11-11,-0.098,90644
2022-11-10,3.153,90733
2022-11-09,-1.724,87959
2022-11-08,2.874,89502
2022-11-07,-0.569,87002
2022-11-04,7.360,87500
2022-11-03,1.186,81501
2022-11-02,-1.771,80546
2022-11-01,2.442,81998
2022-10-31,-0.674,80043
2022-10-28,-1.333,80586
2022-10-27,0.002,81675
2022-10-26,0.674,81673
2022-10-25,1.020,81127
2022-10-24,-0.448,80308
2022-10-21,3.438,80669
2022-10-20,0.943,77988
2022-10-19,-1.275,77260
2022-10-18,0.645,78257
2022-10-17,1.846,77756
2022-10-14,-3.333,76347
2022-10-13,-1.135,78979
2022-10-12,-0.507,79886
2022-10-11,-2.264,80293
2022-10-10,-2.214,82154
2022-10-07,-2.834,84014
2022-10-06,0.265,86464
2022-10-05,-1.909,86236
2022-10-04,1.363,87914
2022-10-03,9.145,86732
2022-09-30,0.750,79465
2022-09-29,-0.456,78873
2022-09-28,3.256,79235
2022-09-27,-0.116,76736
2022-09-26,-2.533,76825
2022-09-23,-4.033,78821
2022-09-22,0.168,82134
2022-09-21,1.863,81996
2022-09-20,-1.443,80496
2022-09-19,0.002,81675
2022-09-16,2.044,81673
2022-09-15,-2.054,80038
2022-09-14,0.955,81716
2022-09-13,-1.869,80942
2022-09-12,4.910,82484
2022-09-09,1.705,78624
2022-09-08,0.178,77306
2022-09-07,2.783,77168
2022-09-06,-0.179,75079
2022-09-02,1.162,75213
2022-09-01,-1.204,74350
2022-08-31,-2.239,75256
2022-08-30,-1.907,76979
2022-08-29,-0.401,78475
2022-08-26,-2.085,78791
2022-08-25,0.569,80469
2022-08-24,0.059,80014
2022-08-23,0.688,79967
2022-08-22,-0.283,79421
2022-08-19,-2.714,79646
2022-08-18,-1.149,81868
2022-08-17,-1.721,82819
2022-08-16,-0.587,84270
2022-08-15,-2.554,84767
2022-08-12,2.680,86989
2022-08-11,-1.476,84719
2022-08-10,0.108,85987
2022-08-09,-0.524,85895
2022-08-08,3.821,86347
2022-08-05,-1.661,83169
2022-08-04,0.813,84574
2022-08-03,0.437,83892
2022-08-02,-2.020,83527
2022-08-01,0.483,85250
2022-07-29,1.467,84840
2022-07-28,4.718,83613
2022-07-27,2.566,79846
2022-07-26,1.062,77848
2022-07-25,-0.932,77030
2022-07-22,-1.492,77754
2022-07-21,1.224,78932
2022-07-20,-0.576,77978
2022-07-19,0.408,78430
2022-07-18,0.177,78111
2022-07-15,1.120,77973
2022-07-14,-3.899,77110
2022-07-13,1.435,80238
2022-07-12,-0.794,79103
2022-07-11,-1.178,79736
2022-07-08,0.227,80687
2022-07-07,0.341,80504
2022-07-06,-0.224,80230
2022-07-05,-3.166,80410
